event_date,purchase_revenue_in_usd,transaction_id,item_name,item_category,price_in_usd,quantity,item_revenue_in_usd,shipping_tier,payment_type,category,country,region,city
20201201,40,10648,Google Hemp Tote,Clearance,12,1,12,FedEx Ground,Pay with credit card,mobile,United States,California,San Jose
20201201,40,10648,Android SM S/F18 Sticker Sheet,Accessories,2,1,2,FedEx Ground,Pay with credit card,mobile,United States,California,San Jose
20201201,40,10648,Android Buoy Bottle,Drinkware,4,1,4,FedEx Ground,Pay with credit card,mobile,United States,California,San Jose
20201201,40,10648,Google Mural Sticker Sheet,Small Goods,2,1,2,FedEx Ground,Pay with credit card,mobile,United States,California,San Jose
20201201,40,10648,Google Clear Pen 4-Pack,Office,3,1,3,FedEx Ground,Pay with credit card,mobile,United States,California,San Jose
20201201,40,10648,Google Clear Framed Blue Shades,Accessories,3,1,3,FedEx Ground,Pay with credit card,mobile,United States,California,San Jose
20201201,40,10648,Stan and Friends Tee Green,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,California,San Jose
20201201,62,171491,Google Zip Hoodie F/C,Apparel,48,1,48,FedEx Ground,Pay with credit card,desktop,United States,Texas,Lubbock
20201201,62,171491,Google Thermal Tumbler Navy,Drinkware,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Texas,Lubbock
20201201,44,174748,Google Crewneck Sweatshirt Grey,Uncategorized Items,44,1,44,FedEx Ground,Pay with credit card,desktop,Singapore,(not set),Singapore
20201201,28,175159,Google Beekeepers Onesie Pink,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,France,Bourgogne-Franche-Comte,(not set)
20201201,28,175159,Google Infant Hero Onesie Grey,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,France,Bourgogne-Franche-Comte,(not set)
20201201,36,183209,Google NYC Campus Sticker,Campus Collection,1,1,1,FedEx Ground,Pay with credit card,mobile,United States,Georgia,(not set)
20201201,36,183209,Google SF Campus Lapel Pin,Campus Collection,4,1,4,FedEx Ground,Pay with credit card,mobile,United States,Georgia,(not set)
20201201,36,183209,Noogler Android Figure,Accessories,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,Georgia,(not set)
20201201,36,183209,Google Maps Pin,New,7,2,14,FedEx Ground,Pay with credit card,mobile,United States,Georgia,(not set)
20201201,92,186300,Google Women's Puff Jacket Black,Apparel,92,1,92,FedEx Ground,Pay with credit card,desktop,United States,California,Burlingame
20201201,371,194698,Google Utility Bag Grey,Bags,7,53,371,FedEx Ground,Pay with credit card,desktop,Malta,(not set),(not set)
20201201,38,198538,Google Thermal Tumbler Navy,Drinkware,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,New Hampshire,(not set)
20201201,38,198538,Google Youth FC Longsleeve Charcoal,Apparel,24,1,24,FedEx Ground,Pay with credit card,mobile,United States,New Hampshire,(not set)
20201201,46,234412,Unisex Google Pocket Tee Grey,Apparel,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,Connecticut,(not set)
20201201,46,234412,Super G Unisex Joggers,Shop by Brand,30,1,30,FedEx Ground,Pay with credit card,mobile,United States,Connecticut,(not set)
20201201,96,259683,Google Campus Bike,Accessories,32,1,32,FedEx Ground,Pay with credit card,mobile,Netherlands,North Brabant,(not set)
20201201,96,259683,Google Dino Game Tee,Apparel,32,2,64,FedEx Ground,Pay with credit card,mobile,Netherlands,North Brabant,(not set)
20201201,128,262333,Google F/C Longsleeve Ash,Apparel,24,1,24,FedEx Ground,Pay with credit card,mobile,Peru,(not set),(not set)
20201201,128,262333,Google Badge Heavyweight Pullover Black,Apparel,46,1,46,FedEx Ground,Pay with credit card,mobile,Peru,(not set),(not set)
20201201,128,262333,#IamRemarkable Unisex T-Shirt,Apparel,10,1,10,FedEx Ground,Pay with credit card,mobile,Peru,(not set),(not set)
20201201,128,262333,Google F/C Longsleeve Charcoal,Apparel,24,1,24,FedEx Ground,Pay with credit card,mobile,Peru,(not set),(not set)
20201201,128,262333,Google F/C Longsleeve Charcoal,Apparel,24,1,24,FedEx Ground,Pay with credit card,mobile,Peru,(not set),(not set)
20201201,14,271741,Google Leather Strap Hat Blue,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20201201,16,280376,YouTube Jotter Task Pad,Shop by Brand,2,4,10,FedEx Ground,Pay with credit card,desktop,United States,Florida,(not set)
20201201,16,280376,Google NYC Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,desktop,United States,Florida,(not set)
20201201,183,289788,Google NYC Campus Zip Hoodie,Campus Collection,32,1,32,UPS Ground,Pay with credit card,mobile,Spain,Catalonia,Barcelona
20201201,183,289788,Google Youth FC Longsleeve Charcoal,Apparel,24,1,24,UPS Ground,Pay with credit card,mobile,Spain,Catalonia,Barcelona
20201201,183,289788,Google Women's Puff Jacket Black,Apparel,92,1,92,UPS Ground,Pay with credit card,mobile,Spain,Catalonia,Barcelona
20201201,183,289788,Google NYC Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,mobile,Spain,Catalonia,Barcelona
20201201,183,289788,Google Toddler FC Zip Hoodie,Apparel,28,1,28,UPS Ground,Pay with credit card,mobile,Spain,Catalonia,Barcelona
20201201,80,29968,Google Camp Mug Gray,Shop by Brand,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Massachusetts,Boston
20201201,80,29968,YouTube Play Mug,Lifestyle,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Massachusetts,Boston
20201201,80,29968,Google Badge Heavyweight Pullover Black,Apparel,46,1,46,FedEx Ground,Pay with credit card,desktop,United States,Massachusetts,Boston
20201201,80,29968,Google Hemp Tote,Clearance,12,1,12,FedEx Ground,Pay with credit card,desktop,United States,Massachusetts,Boston
20201201,32,304824,#IamRemarkable Unisex Hoodie,Apparel,32,1,32,FedEx Ground,Pay with credit card,mobile,United States,Texas,(not set)
20201201,30,314548,YouTube 25 oz Gear Cap Bottle Black,Drinkware,27,1,27,FedEx Ground,Pay with credit card,desktop,United States,Wisconsin,Milwaukee
20201201,30,314548,YouTube Jotter Task Pad,Shop by Brand,3,1,3,FedEx Ground,Pay with credit card,desktop,United States,Wisconsin,Milwaukee
20201201,15,321767,#IamRemarkable Ladies T-Shirt,Apparel,12,1,12,FedEx Ground,Pay with credit card,desktop,United Kingdom,England,(not set)
20201201,15,321767,#IamRemarkable Lapel Pin,Lifestyle,3,1,3,FedEx Ground,Pay with credit card,desktop,United Kingdom,England,(not set)
20201201,27,326320,Google Mural Notebook,Office,15,1,15,FedEx Ground,Pay with credit card,desktop,Canada,British Columbia,Richmond
20201201,27,326320,Google Mural Socks,New,12,1,12,FedEx Ground,Pay with credit card,desktop,Canada,British Columbia,Richmond
20201201,14,329114,Google Leather Strap Hat Blue,Apparel,14,1,14,UPS Ground,Pay with credit card,desktop,United States,California,Campbell
20201201,112,335623,Google F/C Longsleeve Ash,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,India,Telangana,Secunderabad
20201201,112,335623,Google Crewneck Sweatshirt Navy,Apparel,44,1,44,FedEx Ground,Pay with credit card,desktop,India,Telangana,Secunderabad
20201201,112,335623,Google Crewneck Sweatshirt Grey,Uncategorized Items,44,1,44,FedEx Ground,Pay with credit card,desktop,India,Telangana,Secunderabad
20201201,71,337392,Google Men's Tech Fleece Grey,Apparel,71,1,71,FedEx Ground,Pay with credit card,mobile,Spain,Catalonia,Barcelona
20201201,55,339943,Google Sherpa Zip Hoodie Navy,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,United States,California,San Francisco
20201201,55,339943,Google Sherpa Zip Hoodie Navy,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,United States,California,San Francisco
20201201,23,345407,Android Pocket Tee Navy,Apparel,23,1,23,FedEx Ground,Pay with credit card,desktop,Hong Kong,(not set),(not set)
20201201,123,352653,Google Men's Tech Fleece Grey,Apparel,71,1,71,FedEx Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201201,123,352653,Google Cotopaxi Shell,Apparel,38,1,38,FedEx Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201201,123,352653,Google Land & Sea Cotton Cap,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201201,119,356636,Google Crew Striped Athletic Sock,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,Singapore,(not set),Singapore
20201201,119,356636,Google Crew Combed Cotton Sock,Apparel,14,2,27,FedEx Ground,Pay with credit card,desktop,Singapore,(not set),Singapore
20201201,119,356636,Android Iconic Socks,New,14,2,27,FedEx Ground,Pay with credit card,desktop,Singapore,(not set),Singapore
20201201,119,356636,Google Crew Socks,Apparel,13,2,26,FedEx Ground,Pay with credit card,desktop,Singapore,(not set),Singapore
20201201,119,356636,YouTube Crew Socks,Apparel,13,2,26,FedEx Ground,Pay with credit card,desktop,Singapore,(not set),Singapore
20201201,35,358904,Google Toddler Hero Tee Black,Apparel,13,1,13,FedEx Ground,Pay with credit card,mobile,Czechia,Prague,Prague
20201201,35,358904,Android Pocket Toddler Tee Navy,Apparel,18,1,18,FedEx Ground,Pay with credit card,mobile,Czechia,Prague,Prague
20201201,35,358904,Google SF Campus Lapel Pin,Campus Collection,3,1,3,FedEx Ground,Pay with credit card,mobile,Czechia,Prague,Prague
20201201,44,362254,Google Crewneck Sweatshirt Grey,Uncategorized Items,44,1,44,FedEx Ground,Pay with credit card,mobile,United States,New York,New York
20201201,37,381277,Super G Unisex Joggers,Shop by Brand,37,1,37,FedEx Ground,Pay with credit card,desktop,United States,Florida,(not set)
20201201,38,392825,Google Leather Strap Hat Blue,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,Israel,Tel Aviv District,Tel Aviv-Yafo
20201201,38,392825,Google Totepak,New,19,1,19,FedEx Ground,Pay with credit card,mobile,Israel,Tel Aviv District,Tel Aviv-Yafo
20201201,38,392825,Google Utility Bag Grey,Bags,6,1,6,FedEx Ground,Pay with credit card,mobile,Israel,Tel Aviv District,Tel Aviv-Yafo
20201201,59,402880,Google Perk Thermal Tumbler,Lifestyle,16,1,16,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,59,402880,YouTube Leather Strap Hat Black,Apparel,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,59,402880,Google Heathered Pom Beanie,New,12,1,12,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,59,402880,YouTube 25 oz Gear Cap Bottle Black,Drinkware,22,1,22,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,44,405825,Google Campus Bike Corkbase Mug Blue,Lifestyle,14,1,14,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20201201,44,405825,Google Sunnyvale Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20201201,44,405825,Android Iconic Mug Gray,New,14,1,14,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20201201,44,405825,YouTube Play Mug,Lifestyle,10,1,10,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20201201,15,409277,Google Tee Yellow,Clearance,11,1,11,FedEx Ground,Pay with credit card,desktop,India,Uttar Pradesh,Meerut
20201201,15,409277,Google Decal,Stationery,1,2,2,FedEx Ground,Pay with credit card,desktop,India,Uttar Pradesh,Meerut
20201201,15,409277,Google Pen White,Office,2,1,2,FedEx Ground,Pay with credit card,desktop,India,Uttar Pradesh,Meerut
20201201,15,409277,Maze Pen,Office,1,1,1,FedEx Ground,Pay with credit card,desktop,India,Uttar Pradesh,Meerut
20201201,271,409777,Google Cork Card Holder,Accessories,13,1,13,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Crew Combed Cotton Sock,Apparel,14,2,27,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Camp Mug Gray,Shop by Brand,10,2,21,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Packable Bag Black,Bags,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Pen Bright Blue,Stationery,1,1,1,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Speckled Beanie Navy,New,16,2,32,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Men's Softshell Moss,Apparel,79,1,79,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Women's Softshell Moss,Apparel,79,1,79,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,271,409777,Google Pen Grey,Office,1,1,1,FedEx Ground,Pay with credit card,mobile,United States,Texas,Austin
20201201,24,413752,Android Iconic Mug Gray,New,14,1,14,UPS Ground,Pay with credit card,mobile,Canada,Ontario,London
20201201,24,413752,Google Camp Mug Gray,Shop by Brand,10,1,10,UPS Ground,Pay with credit card,mobile,Canada,Ontario,London
20201201,213,425098,Google Crewneck Sweatshirt Navy,Apparel,44,1,44,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Google Campus Bike Bottle,Lifestyle,22,1,22,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Daddy Works at Google Book,Small Goods,16,1,16,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Google Canteen Bottle Black,Drinkware,19,1,19,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Google Chrome Dinosaur Collectible,Accessories,24,1,24,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Google Campus Bike,Accessories,32,1,32,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Android Iconic Backpack,New,20,1,20,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Android Iconic Mug Gray,New,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Android Iconic Notebook,New,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,213,425098,Google Campus Bike Tote Navy,Bags,9,1,9,FedEx Ground,Pay with credit card,desktop,United States,Texas,Round Rock
20201201,120,445231,Google Large Tote White,Bags,10,11,114,UPS Ground,Pay with credit card,desktop,United States,Alabama,Mobile
20201201,120,445231,Google 24oz Ring Bottle Blue,Google,6,1,6,UPS Ground,Pay with credit card,desktop,United States,Alabama,Mobile
20201201,33,453228,Google Blue Stojo Cup,Shop by Brand,25,1,25,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Gilbert
20201201,33,453228,Google Seattle Campus Mug,Campus Collection,8,1,8,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Gilbert
20201201,20,453873,Google Land & Sea Nalgene Water Bottle,Drinkware,20,1,20,FedEx Ground,Pay with credit card,mobile,United States,California,Costa Mesa
20201201,94,454157,Google F/C Longsleeve Ash,Apparel,24,2,48,FedEx Ground,Pay with credit card,desktop,United States,Michigan,(not set)
20201201,94,454157,Google Perk Thermal Tumbler,Lifestyle,16,2,32,FedEx Ground,Pay with credit card,desktop,United States,Michigan,(not set)
20201201,94,454157,Google Kirkland Campus Ladies Tee,Clearance,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Michigan,(not set)
20201201,103,46908,Google Dino Game Tee,Apparel,32,1,32,FedEx Ground,Pay with credit card,desktop,Canada,Quebec,Granby
20201201,103,46908,Stan and Friends Tee Green,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,Canada,Quebec,Granby
20201201,103,46908,Android Iconic Hat Green,New,13,1,13,FedEx Ground,Pay with credit card,desktop,Canada,Quebec,Granby
20201201,103,46908,Google Crewneck Sweatshirt Navy,Uncategorized Items,44,1,44,FedEx Ground,Pay with credit card,desktop,Canada,Quebec,Granby
20201201,82,469312,Google Land & Sea Cotton Cap,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,California,Yorba Linda
20201201,82,469312,Google Crewneck Sweatshirt Navy,Apparel,44,1,44,FedEx Ground,Pay with credit card,desktop,United States,California,Yorba Linda
20201201,82,469312,Google Navy Speckled Tee,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,United States,California,Yorba Linda
20201201,48,474293,Google Zip Hoodie F/C,Apparel,48,1,48,FedEx Ground,Pay with credit card,mobile,Spain,Valencian Community,(not set)
20201201,38,495850,Google Campus Bike Eco Tee Navy,Apparel,20,1,20,FedEx Ground,Pay with credit card,mobile,United States,California,Riverside
20201201,38,495850,Google Unisex Eco Tee Black,Uncategorized Items,18,1,18,FedEx Ground,Pay with credit card,mobile,United States,California,Riverside
20201201,21,531148,Google Youth Badge Tee Olive,Apparel,17,1,17,FedEx Ground,Pay with credit card,desktop,Mexico,Mexico City,Mexico City
20201201,21,531148,Google Light Pen Green,Writing Instruments,2,2,4,FedEx Ground,Pay with credit card,desktop,Mexico,Mexico City,Mexico City
20201201,60,536173,Google Thermal Tumbler Navy,Drinkware,14,1,14,FedEx Ground,Pay with credit card,desktop,Poland,West Pomeranian Voivodeship,(not set)
20201201,60,536173,Google Perk Thermal Tumbler,Lifestyle,16,1,16,FedEx Ground,Pay with credit card,desktop,Poland,West Pomeranian Voivodeship,(not set)
20201201,60,536173,Mommy Works at Google Book,Small Goods,16,1,16,FedEx Ground,Pay with credit card,desktop,Poland,West Pomeranian Voivodeship,(not set)
20201201,60,536173,Android Iconic Mug Gray,New,14,1,14,FedEx Ground,Pay with credit card,desktop,Poland,West Pomeranian Voivodeship,(not set)
20201201,99,544703,Google Toddler FC Zip Hoodie,Apparel,28,1,28,FedEx Ground,Pay with credit card,desktop,United States,Maine,(not set)
20201201,99,544703,Google Crew Combed Cotton Sock,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Maine,(not set)
20201201,99,544703,Google Zip Hoodie F/C,Apparel,48,1,48,FedEx Ground,Pay with credit card,desktop,United States,Maine,(not set)
20201201,99,544703,Google See-No Hear-No Set,Electronics Accessories,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Maine,(not set)
20201201,24,560787,Google Woodtop Bottle Black,New,24,1,24,FedEx Ground,Pay with credit card,desktop,Austria,Vienna,Vienna
20201201,18,608660,Google NYC Campus Bottle,Campus Collection,11,1,11,FedEx Ground,Pay with credit card,desktop,India,Gujarat,Ahmedabad
20201201,18,608660,Google NYC Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,desktop,India,Gujarat,Ahmedabad
20201201,70,609389,#IamRemarkable Unisex T-Shirt,Apparel,10,1,10,FedEx Ground,Pay with credit card,mobile,United States,California,(not set)
20201201,70,609389,Google Packable Bag Black,Bags,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,California,(not set)
20201201,70,609389,Google Crewneck Sweatshirt Navy,Apparel,44,1,44,FedEx Ground,Pay with credit card,mobile,United States,California,(not set)
20201201,62,617409,YouTube Twill Sandwich Cap Black,Apparel,13,1,13,NA,Pay with credit card,mobile,China,Guizhou,Guiyang
20201201,62,617409,Google Toddler Tee White,Apparel,24,1,24,NA,Pay with credit card,mobile,China,Guizhou,Guiyang
20201201,62,617409,Google Decal,Stationery,1,4,3,NA,Pay with credit card,mobile,China,Guizhou,Guiyang
20201201,62,617409,YouTube Icon Tee Grey,Apparel,22,1,22,NA,Pay with credit card,mobile,China,Guizhou,Guiyang
20201201,449,621463,Google Flat Front Bag Grey,Bags,24,1,24,FedEx Ground,Pay with credit card,mobile,United States,Wisconsin,(not set)
20201201,449,621463,Google Canteen Bottle Black,Drinkware,19,2,38,FedEx Ground,Pay with credit card,mobile,United States,Wisconsin,(not set)
20201201,449,621463,Google Woodtop Bottle Black,New,24,3,72,FedEx Ground,Pay with credit card,mobile,United States,Wisconsin,(not set)
20201201,449,621463,Google KeepCup,New,28,2,56,FedEx Ground,Pay with credit card,mobile,United States,Wisconsin,(not set)
20201201,449,621463,Google Glass Bottle,Lifestyle,18,3,55,FedEx Ground,Pay with credit card,mobile,United States,Wisconsin,(not set)
20201201,449,621463,Google Incognito Zip Pack,Bags,61,1,61,FedEx Ground,Pay with credit card,mobile,United States,Wisconsin,(not set)
20201201,449,621463,Google Men's Tech Fleece Grey,Apparel,71,2,142,FedEx Ground,Pay with credit card,mobile,United States,Wisconsin,(not set)
20201201,48,633109,Google Navy Speckled Tee,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,Kenya,Nairobi County,Nairobi
20201201,48,633109,Google F/C Longsleeve Ash,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,Kenya,Nairobi County,Nairobi
20201201,4,638124,Google Clear Pen 4-Pack,Office,4,1,4,FedEx Ground,Pay with credit card,desktop,Brazil,State of Santa Catarina,(not set)
20201201,14,638500,Google Land & Sea Cotton Cap,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Virginia,Arlington
20201201,49,639232,Google Metallic Notebook Set,Office,5,1,5,UPS Ground,Pay with credit card,mobile,Germany,North Rhine-Westphalia,(not set)
20201201,49,639232,Google Felt Refillable Journal,Clearance,16,1,16,UPS Ground,Pay with credit card,mobile,Germany,North Rhine-Westphalia,(not set)
20201201,49,639232,Google Campus Bike Tote Navy,Bags,9,1,9,UPS Ground,Pay with credit card,mobile,Germany,North Rhine-Westphalia,(not set)
20201201,49,639232,Google Thermal Tumbler Navy,Drinkware,14,1,14,UPS Ground,Pay with credit card,mobile,Germany,North Rhine-Westphalia,(not set)
20201201,49,639232,Google Utility Bag Grey,Bags,6,1,6,UPS Ground,Pay with credit card,mobile,Germany,North Rhine-Westphalia,(not set)
20201201,44,642619,Google Crewneck Sweatshirt Green,Apparel,44,1,44,FedEx Ground,Pay with credit card,desktop,United States,California,Los Angeles
20201201,37,642668,Android Iconic Glass Bottle Green,Clearance,13,1,13,FedEx Ground,Pay with credit card,desktop,Brazil,(not set),(not set)
20201201,37,642668,Google Navy Speckled Tee,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,Brazil,(not set),(not set)
20201201,71,646349,Google Men's Tech Fleece Grey,Apparel,71,1,71,FedEx Ground,Pay with credit card,mobile,Germany,Baden-Wurttemberg,Stuttgart
20201201,44,654792,Mommy Works at Google Book,Small Goods,16,1,16,FedEx Ground,Pay with credit card,desktop,Colombia,(not set),(not set)
20201201,44,654792,Google Flat Front Bag Grey,Bags,24,1,24,FedEx Ground,Pay with credit card,desktop,Colombia,(not set),(not set)
20201201,44,654792,Google Blue Kids Sunglasses,Accessories,4,1,4,FedEx Ground,Pay with credit card,desktop,Colombia,(not set),(not set)
20201201,46,662691,Google Heathered Pom Beanie,New,12,1,12,FedEx Ground,Pay with credit card,desktop,United States,Oregon,(not set)
20201201,46,662691,Google Land & Sea Cotton Cap,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Oregon,(not set)
20201201,46,662691,Google Blue Stojo Cup,Shop by Brand,20,1,20,FedEx Ground,Pay with credit card,desktop,United States,Oregon,(not set)
20201201,27,68026,Google Mural Notebook,Office,15,1,15,FedEx Ground,Pay with credit card,desktop,Canada,British Columbia,Richmond
20201201,27,68026,Google Mural Socks,New,12,1,12,FedEx Ground,Pay with credit card,desktop,Canada,British Columbia,Richmond
20201201,80,685554,Google Laptop and Cell Phone Stickers,Google,3,1,3,FedEx Ground,Pay with credit card,mobile,Italy,Lombardy,(not set)
20201201,80,685554,Google Zip Hoodie F/C,Apparel,60,1,60,FedEx Ground,Pay with credit card,mobile,Italy,Lombardy,(not set)
20201201,80,685554,Google Clear Pen 4-Pack,Office,4,1,4,FedEx Ground,Pay with credit card,mobile,Italy,Lombardy,(not set)
20201201,80,685554,Google Camp Mug Gray,Shop by Brand,13,1,13,FedEx Ground,Pay with credit card,mobile,Italy,Lombardy,(not set)
20201201,24,687771,Google F/C Longsleeve Ash,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,China,Zhejiang,Hangzhou
20201201,11,708264,Android Iconic Hat Black,Clearance,11,1,11,FedEx Ground,Pay with credit card,mobile,Colombia,Bogota,Bogota
20201201,48,748583,Google F/C Longsleeve Charcoal,Apparel,24,2,48,FedEx Ground,Pay with credit card,mobile,United States,New Hampshire,(not set)
20201201,122,75857,Google Badge Heavyweight Pullover Black,Apparel,46,1,46,FedEx Ground,Pay with credit card,mobile,United States,New Hampshire,(not set)
20201201,122,75857,Google Crewneck Sweatshirt Navy,Uncategorized Items,44,1,44,FedEx Ground,Pay with credit card,mobile,United States,New Hampshire,(not set)
20201201,122,75857,Google Dino Game Tee,Apparel,32,1,32,FedEx Ground,Pay with credit card,mobile,United States,New Hampshire,(not set)
20201201,64,776652,Google Felt Refillable Journal,Clearance,16,1,16,FedEx Ground,Pay with credit card,desktop,China,(not set),(not set)
20201201,64,776652,Google Zip Hoodie F/C,Apparel,48,1,48,FedEx Ground,Pay with credit card,desktop,China,(not set),(not set)
20201201,19,778693,Supernatural Paper Lunch Sack,Bags,19,1,19,UPS Ground,Pay with credit card,mobile,United States,California,Costa Mesa
20201201,79,782834,Google Toddler Hero Tee Black,Apparel,13,1,13,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,79,782834,Google Infant Hero Onesie Grey,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,79,782834,Google Sunglasses,Uncategorized Items,3,1,3,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,79,782834,Google Sunglasses,Uncategorized Items,3,1,3,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,79,782834,Google Heathered Pom Beanie,New,12,1,12,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,79,782834,Android Pocket Onesie Navy,Apparel,18,1,18,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,79,782834,Google Leather Strap Hat Blue,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,79,782834,Google Sunglasses,Uncategorized Items,3,1,3,FedEx Ground,Pay with credit card,mobile,India,West Bengal,Kolkata
20201201,24,786358,Google Red Speckled Tee,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,Greece,(not set),(not set)
20201201,58,794858,Google Badge Heavyweight Pullover Black,Apparel,58,1,58,FedEx Ground,Pay with credit card,desktop,Colombia,(not set),(not set)
20201201,20,797586,Google Speckled Beanie Grey,New,20,1,20,FedEx Ground,Pay with credit card,mobile,India,Uttar Pradesh,Lucknow
20201201,30,802518,Google F/C Longsleeve Charcoal,Apparel,30,1,30,FedEx Ground,Pay with credit card,desktop,Singapore,(not set),Singapore
20201201,182,806510,Google Mural Tote,Bags,14,1,14,FedEx Ground,Pay with credit card,mobile,Colombia,Bogota,Bogota
20201201,182,806510,Google Toddler FC Zip Hoodie,Apparel,28,1,28,FedEx Ground,Pay with credit card,mobile,Colombia,Bogota,Bogota
20201201,182,806510,Google Badge Heavyweight Pullover Black,Apparel,46,3,139,FedEx Ground,Pay with credit card,mobile,Colombia,Bogota,Bogota
20201201,14,808121,Google Infant Hero Tee Olive,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,Virginia,Ashburn
20201201,48,812343,Google NYC Campus Zip Hoodie,Campus Collection,32,1,32,FedEx Ground,Pay with credit card,mobile,United States,California,San Francisco
20201201,48,812343,Google NYC Campus Sticker,Campus Collection,1,1,1,FedEx Ground,Pay with credit card,mobile,United States,California,San Francisco
20201201,48,812343,Google NYC Campus Mug,,7,2,13,FedEx Ground,Pay with credit card,mobile,United States,California,San Francisco
20201201,48,812343,Google Boulder Campus Sticker,Campus Collection,1,1,1,FedEx Ground,Pay with credit card,mobile,United States,California,San Francisco
